Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,25-January-25,"Cumulative Generation
during Jan 2025"
AURAIYA,Uttar Pradesh,Central,NTPC,Solar,40.00,0.23,3.05
DADRI SOLAR,Uttar Pradesh,Central,NTPC,Solar,5.00,0.02,0.30
DEVIKOT Solar,Rajasthan,Central,NTPC,Solar,240.00,1.70,36.66
FATEHGARH SOLAR PV PROJECT,Rajasthan,Central,NTPC,Solar,296.00,2.22,47.04
KOLAYAT SOLAR POWER,Rajasthan,Central,NTPC,Solar,400.00,3.81,78.79
NOKHRA Solar,Rajasthan,Central,NTPC,Solar,300.00,2.23,45.02
NTPC ANTA SOLAR PV STATION,Rajasthan,Central,NTPC,Solar,57.00,0.59,10.82
SINGRAULI SOLAR,Uttar Pradesh,Central,NTPC,Solar,15.00,0.07,1.16
UNCHAHAR SOLAR,Uttar Pradesh,Central,NTPC,Solar,10.00,0.05,0.79
ABC RENEWABLE ENERGY,Rajasthan,Private,IPP,Solar,300.00,2.26,46.40
ACME CHITTORGARH ENERGY PVT LTD.,Rajasthan,Private,IPP,Solar,250.00,1.58,32.06
ACME HEERGARH POWERTECH PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.27,45.18
ADANI RENEWABLE ENERGY RJ LIMITED (ARERJL),Rajasthan,Private,IPP,Solar,200.00,1.52,30.61
ADANI SOLAR ENERGY JAISALMER TWO PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,150.00,1.12,20.73
ADANI SOLAR ENERGY JAISALMER TWO PVT LTD (PROJECT-2),Rajasthan,Private,IPP,Solar,150.00,1.07,19.44
ADANI SOLAR ENERGY RJ TWO PVT LTD_BHADLA,Rajasthan,Private,IPP,Solar,150.00,1.16,24.03
ADANI SOLAR ENERGY RJ TWO PVT LTD_FATEGARH 2,Rajasthan,Private,IPP,Solar,180.00,1.47,29.69
ADEPT RENEWABLE TECHNOLOGIES PVT LTD,Rajasthan,Private,IPP,Solar,110.00,0.74,13.19
ALTRA XERGI POWER PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,260.00,2.86,62.28
AMP ENERGY GREEN SIX PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,100.00,0.72,13.94
AMPLUS AGES PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,100.00,0.71,12.18
AVAADA RJHN PVT LTD,Rajasthan,Private,IPP,Solar,240.00,1.71,31.12
AVAADA SUNCE ENERGY PVT LTD BIKANER,Rajasthan,Private,IPP,Solar,350.00,2.54,45.77
AVAADA SUNRAYS ENERGY PVT LTD,Rajasthan,Private,IPP,Solar,320.00,2.50,50.38
AVAADA SUSTAINABLE RJ PROJECT PVT,Rajasthan,Private,IPP,Solar,300.00,2.21,39.52
AYANA RENEWABLE POWER ONE PVT LTD BIKANER,Rajasthan,Private,IPP,Solar,300.00,2.26,41.61
AYANA RENEWABLE THREE PVT LTD,Rajasthan,Private,IPP,Solar,300.00,1.71,37.01
AZURE POWER FORTY THREE PRIVATE LTD,Rajasthan,Private,IPP,Solar,600.00,4.42,73.41
AZURE POWER INDIA PVT LTD,Rajasthan,Private,IPP,Solar,200.00,1.31,25.72
AZURE POWER MAPLE PVT LTD,Rajasthan,Private,IPP,Solar,300.00,1.69,33.68
AZURE POWER THIRTY FOUR PRIVATE LTD,Rajasthan,Private,IPP,Solar,130.00,0.98,19.26
BANDERWALA SOLAR PLANT LTD,Rajasthan,Private,IPP,Solar,300.00,2.05,37.90
CLEAN SOLAR POWER (BHADLA) PVT LDT,Rajasthan,Private,IPP,Solar,300.00,2.31,47.29
CLEAN SOLAR POWER (JODHPUR) PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,250.00,1.81,37.47
EDEN RENEWABLE CITE PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.27,49.42
GRIAN ENERGY PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,100.00,0.70,12.07
ADANI RENEWABLE ENERGY FOUR PVT LTD,Rajasthan,Private,IPP,Solar,50.00,0.36,7.21
M/S ADANI SOLAR ENERGY JODHPUR TWO LTD,Rajasthan,Private,IPP,Solar,50.00,0.38,7.53
AZURE POWER FORTY ONE PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.18,45.29
M/S. ONEVOLT ENERGY PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,100.00,0.67,11.74
MEGA SOILS RENEWABLE PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,250.00,1.86,37.86
MEGA SURYAURJA PVT LTD,Rajasthan,Private,IPP,Solar,250.00,1.71,34.01
RENEW SOLAR ENERGY (JHARKHAND THREE) PVT LTD,Rajasthan,Private,IPP,Solar,300.00,2.17,46.69
RENEW SOLAR POWER PVT LTD,Rajasthan,Private,IPP,Solar,50.00,0.38,7.53
RENEW SOLAR POWER PVT LTD. BIKANER,Rajasthan,Private,IPP,Solar,250.00,1.76,32.16
RENEW SOLAR URJA PVT LTD,Rajasthan,Private,IPP,Solar,300.00,2.15,45.27
RENEW SUN BRIGHT PVT LTD,Rajasthan,Private,IPP,Solar,300.00,2.15,45.97
RENEW SUN WAVES PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.18,46.30
RENEW SURYA AAYAN PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.06,48.59
RENEW SURYA PRATAP PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,200.00,1.47,31.29
RENEW SURYA RAVI PVT LTD,Rajasthan,Private,IPP,Solar,300.00,2.01,36.48
RENEW SURYA ROSHNI PVT LTD,Rajasthan,Private,IPP,Solar,400.00,2.82,60.21
RENEW SURYA VIHAAN PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,100.00,0.70,15.39
RISING SUN ENERGY (K) PVT LTD,Rajasthan,Private,IPP,Solar,164.00,1.39,27.67
SB ENERGY FOUR PVT LTD,Rajasthan,Private,IPP,Solar,200.00,1.42,28.89
SB ENERGY SIX PRIVATE LTD.,Rajasthan,Private,IPP,Solar,300.00,2.22,46.23
TATA POWER GREEN ENERGY LIMITED,Rajasthan,Private,IPP,Solar,225.00,1.46,27.00
TATA POWER RENEWABLE ENERGY LTD,Rajasthan,Private,IPP,Solar,300.00,2.18,44.51
TATA POWER SAURYA LIMITED,Rajasthan,Private,IPP,Solar,110.00,0.67,12.94
THAR SURYA 1 PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.22,40.60
TRANSITION RENEWABLE ENERGY,Rajasthan,Private,IPP,Solar,150.00,0.58,10.11
ADANI HYBRID ENERGY JAISALMER FOUR LTD SOLAR,Rajasthan,Private,IPP,Solar,600.00,4.68,100.44
ADANI HYBRID ENERGY JAISALMER FOUR LTD WIND,Rajasthan,Private,IPP,Wind,510.00,0.57,73.11
ADANI HYBRID ENERGY JAISALMER ONE LIMITED SOLAR,Rajasthan,Private,IPP,Solar,360.00,2.85,60.52
ADANI HYBRID ENERGY JAISALMER ONE LIMITED WIND,Rajasthan,Private,IPP,Wind,101.00,0.01,14.69
ADANI HYBRID ENERGY JAISALMER THREE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.38,47.57
ADANI HYBRID ENERGY JAISALMER THREE LIMITED WIND,Rajasthan,Private,IPP,Wind,75.00,0.00,11.54
ADANI HYBRID ENERGY JAISALMER TWO LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.48,50.12
ADANI HYBRID ENERGY JAISALMER TWO LIMITED WIND,Rajasthan,Private,IPP,Wind,75.00,0.00,10.81
ADANI JAISALMER ONE SEPL SOLAR,Rajasthan,Private,IPP,Solar,422.00,3.28,71.32
ADANI JAISALMER ONE SEPL WIND,Rajasthan,Private,IPP,Wind,105.00,0.15,16.12
SERENTICA RENEWABLES INDIA 4 PRIVATE LIMITED_BKN2,Rajasthan,Private,IPP,Solar,125.00,1.30,23.20
TRANSITION GREEN ENERGY PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,100.00,0.63,11.22
TRANSITION SUSTAINABLE ENERGY SERVICES PVT LTD,Rajasthan,Private,IPP,Solar,100.00,0.32,6.04
AMP Green Energy Five Pvt Ltd,Rajasthan,Private,IPP,Solar,100.00,0.69,13.08
Adani Green Energy Twenty Five Ltd,Rajasthan,Private,IPP,Solar,250.00,2.00,38.68
Juniper Green Cosmic Pvt Ltd,Rajasthan,Private,IPP,Solar,100.00,0.75,14.08
ACME DEOGHAR SOLAR POWER PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.35,46.65
ACME PHALODI SOLAR ENERGY PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,300.00,2.31,46.39
TRANSITION SUSTAINABLE ENERGY SERVICES ONE PVT LTD,Rajasthan,Private,IPP,Solar,45.00,0.33,5.82
SERENTICA RENEWABLES INDIA 5 PRIVATE LIMITED,Rajasthan,Private,IPP,Solar,220.00,1.36,22.27
ACME RAISAR SOLAR ENERGY PRIVATE LIMITED_INFIRM,Rajasthan,Private,IPP,Solar,300.00,2.29,46.90
ACME DHAULPUR POWERTECH PRIVATE LIMITED_INFIRM,Rajasthan,Private,IPP,Solar,300.00,2.22,44.28
ADANI GREEN ENERGY TWENTY FOUR LIMITED_INFIRM,Rajasthan,Private,IPP,Solar,345.00,2.10,30.68
AGE25AL_PSS2_KPS1_SI,Gujarat,Private,IPP,Solar,224.65,2.23,63.08
AGE25BL_PSS2_KPS1_SI,Gujarat,Private,IPP,Solar,237.00,0.38,15.31
AGE26AL_PSS3_KPS1_S,Gujarat,Private,IPP,Solar,62.50,-0.09,-0.02
AGE26BL_PSS3_KPS1_S,Gujarat,Private,IPP,Solar,100.10,0.69,14.65
ARE55L_PSS3_KPS1_S,Gujarat,Private,IPP,Solar,187.50,1.14,21.96
AREH4L_PSS1_KPS1,Gujarat,Private,IPP,Solar,1000.00,7.79,170.59
ARINSUN SOLAR (BARSAITADESH),Madhya Pradesh,Private,IPP,Solar,250.00,1.76,33.59
ATHENA SOLAR,Madhya Pradesh,Private,IPP,Solar,250.00,1.75,32.87
AVAADA_AGAR_RUMS_S,Madhya Pradesh,Private,IPP,Solar,200.00,1.44,29.58
BEEMPOW_AGAR_RUMS_S,Madhya Pradesh,Private,IPP,Solar,350.00,2.36,47.06
ESPL_RSP SOLAR,Gujarat,Private,IPP,Solar,200.00,1.48,30.07
GANDHAR SOLAR,Gujarat,Private,IPP,Solar,20.00,0.11,3.14
GIPCL_RSP SOLAR,Gujarat,Private,IPP,Solar,100.00,0.77,15.07
GSEC 2,Gujarat,Private,IPP,Solar,100.00,0.47,11.15
GSECL_RSP SOLAR,Gujarat,Private,IPP,Solar,100.00,0.51,9.94
KAWAS SOLAR,Gujarat,Central,NTPC,Solar,56.00,0.29,8.81
MAHINDRA SOLAR (BADWAR),Madhya Pradesh,Private,IPP,Solar,250.00,1.66,31.02
MASAYA SOLAR,Madhya Pradesh,Private,IPP,Solar,300.00,1.86,43.32
SGEL_RSP_S,Gujarat,Private,IPP,Solar,75.00,0.73,17.49
SHERISHA RAIPUR,Chhattisgarh,Private,IPP,Solar,50.00,0.27,7.03
SOLAPUR SOLAR PV PROJECT,Maharashtra,Central,NTPC,Solar,10.00,0.00,0.24
TPREL_RSP SOLAR,Gujarat,Private,IPP,Solar,100.00,0.75,16.75
ADANI WIND ENERGY KUTCHH FOUR LTD,Gujarat,Private,IPP,Wind,203.70,1.94,52.76
ALFANAR WIND (NANAVALKA),Gujarat,Private,IPP,Wind,300.00,0.97,38.65
APRAAVA ENERGY PRIVATE LIMITED (AEPL),Gujarat,Private,IPP,Wind,201.60,3.56,60.89
ASIPL WIND (BARANDA),Gujarat,Private,IPP,Wind,166.00,0.90,31.86
AWEK1L WIND (RATADIYA),Gujarat,Private,IPP,Wind,425.00,1.54,70.75
AWEKFL WIND (RATADIYA),Gujarat,Private,IPP,Wind,130.00,0.25,17.14
AWEMP1PL_PTNGR_IDR_W,Gujarat,Private,IPP,Wind,324.00,3.59,51.31
CPTTNPL WIND (DAYAPAR),Gujarat,Private,IPP,Wind,126.00,0.24,4.88
GIWEL-II WIND (VADVA),Gujarat,Private,IPP,Wind,250.00,1.60,41.33
GIWEL-III WIND (NARANPAR),Gujarat,Private,IPP,Wind,300.00,1.52,44.36
IGESL_DAYAPAR_BHUJ_W,Gujarat,Private,IPP,Wind,250.00,2.18,53.22
NETRA_KOTDA_BHUJ_W,Gujarat,Private,IPP,Wind,161.10,1.03,37.15
NTPC_REL_DYPR_BHUJ_W,Gujarat,Private,IPP,Wind,50.00,0.03,2.07
OEPL WIND (OSTRO KUTCH),Gujarat,Private,IPP,Wind,50.00,0.33,8.14
OKWPL WIND (OSTRO KUTCH),Gujarat,Private,IPP,Wind,250.00,1.97,48.32
POWERICA WIND,Gujarat,Private,IPP,Wind,50.60,0.56,10.11
RENEW AP2 WIND (GHADSISA),Gujarat,Private,IPP,Wind,300.00,2.80,39.10
RENEW WIND (BHUVAD),Gujarat,Private,IPP,Wind,230.00,1.86,41.92
SITAC WIND,Gujarat,Private,IPP,Wind,300.00,1.08,45.30
SRIJAN WIND,Gujarat,Private,IPP,Wind,148.50,0.27,15.84
TORRENT SOLARGEN LIMITED,Gujarat,Private,IPP,Wind,115.00,1.66,21.80
TPSOURY KWAI NMCH SI,Madhya Pradesh,Private,IPP,Solar,140.00,1.25,23.83
TPSOURY BRVD NMCH,Madhya Pradesh,Private,IPP,Solar,160.00,1.20,22.96
ARE41L PSS3 KPSI,Gujarat,Private,IPP,Wind,249.60,1.36,41.20
ACL_PSS3_KPS1_S,Gujarat,Private,IPP,Solar,200.00,1.28,21.85
BEETAM(TUTICORIN),Tamil Nadu,Private,IPP,Wind,220.00,1.41,38.21
GREEN INFRA,Tamil Nadu,Private,IPP,Wind,250.00,1.65,46.23
HIRITUR OSTRO,Tamil Nadu,Private,IPP,Wind,300.00,2.46,61.50
JSW RENEW ENERGY TWO LTD,Tamil Nadu,Private,IPP,Wind,130.00,2.45,66.03
KARUR_JSWRETWO_W,Tamil Nadu,Private,IPP,Wind,51.00,0.24,5.13
KOPPAL_AYANASIX_W,Karnataka,Private,IPP,Wind,50.00,0.20,30.16
KOPPAL_RENEWROSHNI_W,Karnataka,Private,IPP,Wind,73.00,1.58,47.41
MYTRA,Tamil Nadu,Private,IPP,Wind,250.00,0.98,29.73
ORANGE,Tamil Nadu,Private,IPP,Wind,200.00,1.10,30.51
PGLR_SREPL,Tamil Nadu,Private,IPP,Wind,300.00,0.21,8.02
TUTICORINJSWRENEWW,Tamil Nadu,Private,IPP,Wind,51.00,1.34,35.30
GRT,Tamil Nadu,Private,IPP,Solar,150.00,0.70,17.33
NTPC ETTAYAPURAM SOLAR PLANT,Tamil Nadu,Central,NTPC,Solar,230.00,1.17,29.28
RAMANGUNDAM SOLAR,Telangana,Central,NTPC,Solar,100.00,0.58,19.34
SIMHADRI SOLAR,Andhra Pradesh,Central,NTPC,Solar,25.00,0.17,0.97
KOPPAL RENEWOJAS Wind,Tamil Nadu,Private,IPP,Wind,277.00,1.84,58.51
KOPPAL SRI1PL,Karnataka,Private,IPP,Solar,120.00,1.32,26.51
IRCON SOLAR,Karnataka,Private,IPP,Solar,50.00,1.01,-9.39
GADAG_VENA_W,Karnataka,Private,IPP,Wind,133.00,0.50,18.78
GADAG_VENA_S,Karnataka,Private,IPP,Solar,31.00,0.00,0.00
KURNOOL_AMGREEN_W,Andhra Pradesh,Private,IPP,Wind,53.00,0.66,26.84
KOPPAL_RENEWOJAS_S,Karnataka,Private,IPP,Solar,81.00,0.58,13.82
GADAG_RSPPL_W,Tamil Nadu,Private,IPP,Wind,66.00,0.66,3.33
GADAG_GREENINFRA_W,Tamil Nadu,Private,IPP,Wind,55.00,0.28,1.10
ADANIAPSEVEN,Andhra Pradesh,Private,IPP,Solar,250.00,3.85,38.86
ACME (BIWADI),Andhra Pradesh,Private,IPP,Solar,50.00,0.38,9.11
ACME (HISAR),Andhra Pradesh,Private,IPP,Solar,50.00,0.38,8.37
ACME (KARNAL),Andhra Pradesh,Private,IPP,Solar,50.00,0.36,8.09
AYANA,Andhra Pradesh,Private,IPP,Solar,250.00,1.90,37.19
AZURE,Andhra Pradesh,Private,IPP,Solar,50.00,0.30,6.68
